array_type,algorithm_name,sortedness,inversions,unique_ratio,misplaced_count,variance,num_steps,execution_time,winner_against,won,run_id
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,comb_sort,0,781
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0,cocktail_shaker_sort,0,781
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0020112991333007812,comb_sort,0,782
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0,cocktail_shaker_sort,1,782
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,comb_sort,1,783
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.002899646759033203,cocktail_shaker_sort,0,783
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0007228851318359375,merge_sort,0,784
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0004622936248779297,cocktail_shaker_sort,1,784
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,merge_sort,1,785
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0005428791046142578,cocktail_shaker_sort,0,785
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,merge_sort,1,786
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0009944438934326172,cocktail_shaker_sort,0,786
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,quick_sort,1,787
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.012675046920776367,cocktail_shaker_sort,0,787
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,quick_sort,1,788
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.013255834579467773,cocktail_shaker_sort,0,788
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,quick_sort,1,789
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.01106715202331543,cocktail_shaker_sort,0,789
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,heap_sort,1,790
sorted,heap_sort,100.0,0,1.0,0,833.25,641,0.0010149478912353516,cocktail_shaker_sort,0,790
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,heap_sort,1,791
sorted,heap_sort,100.0,0,1.0,0,833.25,641,0.0010597705841064453,cocktail_shaker_sort,0,791
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,heap_sort,1,792
sorted,heap_sort,100.0,0,1.0,0,833.25,641,0.0012011528015136719,cocktail_shaker_sort,0,792
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,shell_sort,0,793
sorted,shell_sort,100.0,0,1.0,0,833.25,504,0.0,cocktail_shaker_sort,0,793
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,shell_sort,1,794
sorted,shell_sort,100.0,0,1.0,0,833.25,504,0.0006923675537109375,cocktail_shaker_sort,0,794
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0010123252868652344,shell_sort,0,795
sorted,shell_sort,100.0,0,1.0,0,833.25,504,0.0,cocktail_shaker_sort,1,795
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,tim_sort,0,796
sorted,tim_sort,100.0,0,1.0,0,833.25,201,0.0,cocktail_shaker_sort,0,796
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,tim_sort,0,797
sorted,tim_sort,100.0,0,1.0,0,833.25,201,0.0,cocktail_shaker_sort,0,797
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,tim_sort,0,798
sorted,tim_sort,100.0,0,1.0,0,833.25,201,0.0,cocktail_shaker_sort,0,798
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,intro_sort,1,799
sorted,intro_sort,100.0,0,1.0,0,833.25,1677,0.003949403762817383,cocktail_shaker_sort,0,799
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,intro_sort,1,800
sorted,intro_sort,100.0,0,1.0,0,833.25,1677,0.002056598663330078,cocktail_shaker_sort,0,800
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,intro_sort,1,801
sorted,intro_sort,100.0,0,1.0,0,833.25,1677,0.003074169158935547,cocktail_shaker_sort,0,801
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,cycle_sort,0,802
sorted,cycle_sort,100.0,0,1.0,0,833.25,1,0.0,cocktail_shaker_sort,0,802
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,cycle_sort,0,803
sorted,cycle_sort,100.0,0,1.0,0,833.25,1,0.0,cocktail_shaker_sort,0,803
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0003116130828857422,cycle_sort,0,804
sorted,cycle_sort,100.0,0,1.0,0,833.25,1,0.0,cocktail_shaker_sort,1,804
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,counting_sort,1,805
sorted,counting_sort,100.0,0,1.0,0,833.25,400,0.0010895729064941406,cocktail_shaker_sort,0,805
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,counting_sort,0,806
sorted,counting_sort,100.0,0,1.0,0,833.25,400,0.0,cocktail_shaker_sort,0,806
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,counting_sort,0,807
sorted,counting_sort,100.0,0,1.0,0,833.25,400,0.0,cocktail_shaker_sort,0,807
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,radix_sort,1,808
sorted,radix_sort,100.0,0,1.0,0,833.25,619,0.001016378402709961,cocktail_shaker_sort,0,808
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,radix_sort,0,809
sorted,radix_sort,100.0,0,1.0,0,833.25,619,0.0,cocktail_shaker_sort,0,809
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,radix_sort,1,810
sorted,radix_sort,100.0,0,1.0,0,833.25,619,0.0009987354278564453,cocktail_shaker_sort,0,810
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,bitonic_sort,1,811
sorted,bitonic_sort,100.0,0,1.0,0,833.25,435,0.0010006427764892578,cocktail_shaker_sort,0,811
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,bitonic_sort,1,812
sorted,bitonic_sort,100.0,0,1.0,0,833.25,435,0.0010709762573242188,cocktail_shaker_sort,0,812
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.00035643577575683594,bitonic_sort,0,813
sorted,bitonic_sort,100.0,0,1.0,0,833.25,435,0.0,cocktail_shaker_sort,1,813
sorted,cocktail_shaker_sort,100.0,0,1.0,0,2.0,5,0.0,bogo_sort,0,814
sorted,bogo_sort,100.0,0,1.0,0,2.0,1,0.0,cocktail_shaker_sort,0,814
sorted,cocktail_shaker_sort,100.0,0,1.0,0,2.0,5,0.0,bogo_sort,0,815
sorted,bogo_sort,100.0,0,1.0,0,2.0,1,0.0,cocktail_shaker_sort,0,815
sorted,cocktail_shaker_sort,100.0,0,1.0,0,2.0,5,0.0,bogo_sort,0,816
sorted,bogo_sort,100.0,0,1.0,0,2.0,1,0.0,cocktail_shaker_sort,0,816
sorted,cocktail_shaker_sort,100.0,0,1.0,0,2.0,5,0.0,bozo_sort,0,817
sorted,bozo_sort,100.0,0,1.0,0,2.0,1,0.0,cocktail_shaker_sort,0,817
sorted,cocktail_shaker_sort,100.0,0,1.0,0,2.0,5,0.0,bozo_sort,0,818
sorted,bozo_sort,100.0,0,1.0,0,2.0,1,0.0,cocktail_shaker_sort,0,818
sorted,cocktail_shaker_sort,100.0,0,1.0,0,2.0,5,0.0,bozo_sort,0,819
sorted,bozo_sort,100.0,0,1.0,0,2.0,1,0.0,cocktail_shaker_sort,0,819
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,sleep_sort,1,820
sorted,sleep_sort,100.0,0,1.0,0,833.25,101,0.12046194076538086,cocktail_shaker_sort,0,820
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,sleep_sort,1,821
sorted,sleep_sort,100.0,0,1.0,0,833.25,101,0.12658023834228516,cocktail_shaker_sort,0,821
sorted,cocktail_shaker_sort,100.0,0,1.0,0,833.25,100,0.0,sleep_sort,1,822
sorted,sleep_sort,100.0,0,1.0,0,833.25,101,0.12772512435913086,cocktail_shaker_sort,0,822
sorted,cocktail_shaker_sort,100.0,0,1.0,0,2.0,5,0.0,quantum_bogo_sort,0,823
sorted,quantum_bogo_sort,100.0,0,1.0,0,2.0,7,0.0,cocktail_shaker_sort,0,823
sorted,cocktail_shaker_sort,100.0,0,1.0,0,2.0,5,0.0,quantum_bogo_sort,0,824
sorted,quantum_bogo_sort,100.0,0,1.0,0,2.0,7,0.0,cocktail_shaker_sort,0,824
sorted,cocktail_shaker_sort,100.0,0,1.0,0,2.0,5,0.0,quantum_bogo_sort,0,825
sorted,quantum_bogo_sort,100.0,0,1.0,0,2.0,7,0.0,cocktail_shaker_sort,0,825
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0,merge_sort,0,826
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0,comb_sort,0,826
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0,merge_sort,0,827
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0,comb_sort,0,827
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.007241249084472656,merge_sort,0,828
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0,comb_sort,1,828
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0020020008087158203,quick_sort,1,829
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.007447957992553711,comb_sort,0,829
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.004296302795410156,quick_sort,1,830
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.011164188385009766,comb_sort,0,830
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0013680458068847656,quick_sort,1,831
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.010191679000854492,comb_sort,0,831
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0009996891021728516,heap_sort,0,832
sorted,heap_sort,100.0,0,1.0,0,833.25,641,0.0009791851043701172,comb_sort,1,832
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0005526542663574219,heap_sort,1,833
sorted,heap_sort,100.0,0,1.0,0,833.25,641,0.002015352249145508,comb_sort,0,833
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.001706838607788086,heap_sort,0,834
sorted,heap_sort,100.0,0,1.0,0,833.25,641,0.0010902881622314453,comb_sort,1,834
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0020003318786621094,shell_sort,0,835
sorted,shell_sort,100.0,0,1.0,0,833.25,504,0.0,comb_sort,1,835
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0,shell_sort,0,836
sorted,shell_sort,100.0,0,1.0,0,833.25,504,0.0,comb_sort,0,836
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0,shell_sort,1,837
sorted,shell_sort,100.0,0,1.0,0,833.25,504,0.0038895606994628906,comb_sort,0,837
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.001001596450805664,tim_sort,0,838
sorted,tim_sort,100.0,0,1.0,0,833.25,201,0.0,comb_sort,1,838
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0009987354278564453,tim_sort,0,839
sorted,tim_sort,100.0,0,1.0,0,833.25,201,0.0007746219635009766,comb_sort,1,839
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0,tim_sort,0,840
sorted,tim_sort,100.0,0,1.0,0,833.25,201,0.0,comb_sort,0,840
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.004240989685058594,intro_sort,0,841
sorted,intro_sort,100.0,0,1.0,0,833.25,1677,0.002102375030517578,comb_sort,1,841
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0014393329620361328,intro_sort,0,842
sorted,intro_sort,100.0,0,1.0,0,833.25,1677,0.0003273487091064453,comb_sort,1,842
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0,intro_sort,1,843
sorted,intro_sort,100.0,0,1.0,0,833.25,1677,0.006597280502319336,comb_sort,0,843
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0010006427764892578,cycle_sort,0,844
sorted,cycle_sort,100.0,0,1.0,0,833.25,1,0.0,comb_sort,1,844
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0,cycle_sort,1,845
sorted,cycle_sort,100.0,0,1.0,0,833.25,1,0.0010902881622314453,comb_sort,0,845
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0,cycle_sort,0,846
sorted,cycle_sort,100.0,0,1.0,0,833.25,1,0.0,comb_sort,0,846
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0,counting_sort,0,847
sorted,counting_sort,100.0,0,1.0,0,833.25,400,0.0,comb_sort,0,847
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.004143238067626953,counting_sort,0,848
sorted,counting_sort,100.0,0,1.0,0,833.25,400,0.0,comb_sort,1,848
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0,counting_sort,1,849
sorted,counting_sort,100.0,0,1.0,0,833.25,400,0.0007429122924804688,comb_sort,0,849
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0,radix_sort,1,850
sorted,radix_sort,100.0,0,1.0,0,833.25,619,0.0013763904571533203,comb_sort,0,850
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.001010894775390625,radix_sort,0,851
sorted,radix_sort,100.0,0,1.0,0,833.25,619,0.0,comb_sort,1,851
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0,radix_sort,1,852
sorted,radix_sort,100.0,0,1.0,0,833.25,619,0.0009691715240478516,comb_sort,0,852
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0,bitonic_sort,1,853
sorted,bitonic_sort,100.0,0,1.0,0,833.25,435,0.001220703125,comb_sort,0,853
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0009911060333251953,bitonic_sort,0,854
sorted,bitonic_sort,100.0,0,1.0,0,833.25,435,0.0,comb_sort,1,854
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0003180503845214844,bitonic_sort,1,855
sorted,bitonic_sort,100.0,0,1.0,0,833.25,435,0.0006787776947021484,comb_sort,0,855
sorted,comb_sort,100.0,0,1.0,0,2.0,10,0.0,bogo_sort,0,856
sorted,bogo_sort,100.0,0,1.0,0,2.0,1,0.0,comb_sort,0,856
sorted,comb_sort,100.0,0,1.0,0,2.0,10,0.0,bogo_sort,0,857
sorted,bogo_sort,100.0,0,1.0,0,2.0,1,0.0,comb_sort,0,857
sorted,comb_sort,100.0,0,1.0,0,2.0,10,0.0,bogo_sort,0,858
sorted,bogo_sort,100.0,0,1.0,0,2.0,1,0.0,comb_sort,0,858
sorted,comb_sort,100.0,0,1.0,0,2.0,10,0.0,bozo_sort,0,859
sorted,bozo_sort,100.0,0,1.0,0,2.0,1,0.0,comb_sort,0,859
sorted,comb_sort,100.0,0,1.0,0,2.0,10,0.0010044574737548828,bozo_sort,0,860
sorted,bozo_sort,100.0,0,1.0,0,2.0,1,0.0,comb_sort,1,860
sorted,comb_sort,100.0,0,1.0,0,2.0,10,0.0,bozo_sort,0,861
sorted,bozo_sort,100.0,0,1.0,0,2.0,1,0.0,comb_sort,0,861
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0,sleep_sort,1,862
sorted,sleep_sort,100.0,0,1.0,0,833.25,101,0.11057281494140625,comb_sort,0,862
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0,sleep_sort,1,863
sorted,sleep_sort,100.0,0,1.0,0,833.25,101,0.12776827812194824,comb_sort,0,863
sorted,comb_sort,100.0,0,1.0,0,833.25,1004,0.0,sleep_sort,1,864
sorted,sleep_sort,100.0,0,1.0,0,833.25,101,0.12682032585144043,comb_sort,0,864
sorted,comb_sort,100.0,0,1.0,0,2.0,10,0.0,quantum_bogo_sort,0,865
sorted,quantum_bogo_sort,100.0,0,1.0,0,2.0,7,0.0,comb_sort,0,865
sorted,comb_sort,100.0,0,1.0,0,2.0,10,0.0,quantum_bogo_sort,0,866
sorted,quantum_bogo_sort,100.0,0,1.0,0,2.0,7,0.0,comb_sort,0,866
sorted,comb_sort,100.0,0,1.0,0,2.0,10,0.0,quantum_bogo_sort,0,867
sorted,quantum_bogo_sort,100.0,0,1.0,0,2.0,7,0.0,comb_sort,0,867
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0,quick_sort,1,868
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.006033420562744141,merge_sort,0,868
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0,quick_sort,1,869
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.012541770935058594,merge_sort,0,869
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0012814998626708984,quick_sort,1,870
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.010068655014038086,merge_sort,0,870
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0010881423950195312,heap_sort,0,871
sorted,heap_sort,100.0,0,1.0,0,833.25,641,0.0009284019470214844,merge_sort,1,871
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0010263919830322266,heap_sort,0,872
sorted,heap_sort,100.0,0,1.0,0,833.25,641,0.0009107589721679688,merge_sort,1,872
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0008180141448974609,heap_sort,1,873
sorted,heap_sort,100.0,0,1.0,0,833.25,641,0.0011646747589111328,merge_sort,0,873
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0009968280792236328,shell_sort,1,874
sorted,shell_sort,100.0,0,1.0,0,833.25,504,0.0010700225830078125,merge_sort,0,874
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0010085105895996094,shell_sort,0,875
sorted,shell_sort,100.0,0,1.0,0,833.25,504,0.0009965896606445312,merge_sort,1,875
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0010139942169189453,shell_sort,0,876
sorted,shell_sort,100.0,0,1.0,0,833.25,504,0.0008988380432128906,merge_sort,1,876
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0015101432800292969,tim_sort,0,877
sorted,tim_sort,100.0,0,1.0,0,833.25,201,0.0,merge_sort,1,877
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0,tim_sort,1,878
sorted,tim_sort,100.0,0,1.0,0,833.25,201,0.000989675521850586,merge_sort,0,878
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0009987354278564453,tim_sort,0,879
sorted,tim_sort,100.0,0,1.0,0,833.25,201,0.0,merge_sort,1,879
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0019183158874511719,intro_sort,0,880
sorted,intro_sort,100.0,0,1.0,0,833.25,1677,0.0018684864044189453,merge_sort,1,880
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0010306835174560547,intro_sort,0,881
sorted,intro_sort,100.0,0,1.0,0,833.25,1677,0.0009951591491699219,merge_sort,1,881
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0009984970092773438,intro_sort,1,882
sorted,intro_sort,100.0,0,1.0,0,833.25,1677,0.0016019344329833984,merge_sort,0,882
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0,cycle_sort,0,883
sorted,cycle_sort,100.0,0,1.0,0,833.25,1,0.0,merge_sort,0,883
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0,cycle_sort,1,884
sorted,cycle_sort,100.0,0,1.0,0,833.25,1,0.0010046958923339844,merge_sort,0,884
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0009932518005371094,cycle_sort,0,885
sorted,cycle_sort,100.0,0,1.0,0,833.25,1,0.0,merge_sort,1,885
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0009982585906982422,counting_sort,0,886
sorted,counting_sort,100.0,0,1.0,0,833.25,400,0.0,merge_sort,1,886
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0009279251098632812,counting_sort,0,887
sorted,counting_sort,100.0,0,1.0,0,833.25,400,0.00048089027404785156,merge_sort,1,887
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0,counting_sort,0,888
sorted,counting_sort,100.0,0,1.0,0,833.25,400,0.0,merge_sort,0,888
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0011429786682128906,radix_sort,0,889
sorted,radix_sort,100.0,0,1.0,0,833.25,619,0.0005462169647216797,merge_sort,1,889
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0,radix_sort,1,890
sorted,radix_sort,100.0,0,1.0,0,833.25,619,0.0010585784912109375,merge_sort,0,890
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0,radix_sort,1,891
sorted,radix_sort,100.0,0,1.0,0,833.25,619,0.0009951591491699219,merge_sort,0,891
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0,bitonic_sort,1,892
sorted,bitonic_sort,100.0,0,1.0,0,833.25,435,0.0010068416595458984,merge_sort,0,892
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0008747577667236328,bitonic_sort,0,893
sorted,bitonic_sort,100.0,0,1.0,0,833.25,435,0.0,merge_sort,1,893
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0010194778442382812,bitonic_sort,0,894
sorted,bitonic_sort,100.0,0,1.0,0,833.25,435,0.0,merge_sort,1,894
sorted,merge_sort,100.0,0,1.0,0,2.0,13,0.0,bogo_sort,0,895
sorted,bogo_sort,100.0,0,1.0,0,2.0,1,0.0,merge_sort,0,895
sorted,merge_sort,100.0,0,1.0,0,2.0,13,0.0,bogo_sort,0,896
sorted,bogo_sort,100.0,0,1.0,0,2.0,1,0.0,merge_sort,0,896
sorted,merge_sort,100.0,0,1.0,0,2.0,13,0.0,bogo_sort,0,897
sorted,bogo_sort,100.0,0,1.0,0,2.0,1,0.0,merge_sort,0,897
sorted,merge_sort,100.0,0,1.0,0,2.0,13,0.0,bozo_sort,0,898
sorted,bozo_sort,100.0,0,1.0,0,2.0,1,0.0,merge_sort,0,898
sorted,merge_sort,100.0,0,1.0,0,2.0,13,0.0,bozo_sort,0,899
sorted,bozo_sort,100.0,0,1.0,0,2.0,1,0.0,merge_sort,0,899
sorted,merge_sort,100.0,0,1.0,0,2.0,13,0.0,bozo_sort,0,900
sorted,bozo_sort,100.0,0,1.0,0,2.0,1,0.0,merge_sort,0,900
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.001005411148071289,sleep_sort,1,901
sorted,sleep_sort,100.0,0,1.0,0,833.25,101,0.10886979103088379,merge_sort,0,901
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0,sleep_sort,1,902
sorted,sleep_sort,100.0,0,1.0,0,833.25,101,0.13341760635375977,merge_sort,0,902
sorted,merge_sort,100.0,0,1.0,0,833.25,673,0.0,sleep_sort,1,903
sorted,sleep_sort,100.0,0,1.0,0,833.25,101,0.1331779956817627,merge_sort,0,903
sorted,merge_sort,100.0,0,1.0,0,2.0,13,0.0,quantum_bogo_sort,0,904
sorted,quantum_bogo_sort,100.0,0,1.0,0,2.0,7,0.0,merge_sort,0,904
sorted,merge_sort,100.0,0,1.0,0,2.0,13,0.0,quantum_bogo_sort,0,905
sorted,quantum_bogo_sort,100.0,0,1.0,0,2.0,7,0.0,merge_sort,0,905
sorted,merge_sort,100.0,0,1.0,0,2.0,13,0.0,quantum_bogo_sort,0,906
sorted,quantum_bogo_sort,100.0,0,1.0,0,2.0,7,0.0,merge_sort,0,906
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.007625579833984375,heap_sort,0,907
sorted,heap_sort,100.0,0,1.0,0,833.25,641,0.000982522964477539,quick_sort,1,907
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.006306648254394531,heap_sort,0,908
sorted,heap_sort,100.0,0,1.0,0,833.25,641,0.0008459091186523438,quick_sort,1,908
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.0048923492431640625,heap_sort,0,909
sorted,heap_sort,100.0,0,1.0,0,833.25,641,0.0009999275207519531,quick_sort,1,909
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.005343198776245117,shell_sort,0,910
sorted,shell_sort,100.0,0,1.0,0,833.25,504,0.0,quick_sort,1,910
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.004552364349365234,shell_sort,0,911
sorted,shell_sort,100.0,0,1.0,0,833.25,504,0.0,quick_sort,1,911
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.008681535720825195,shell_sort,0,912
sorted,shell_sort,100.0,0,1.0,0,833.25,504,0.0,quick_sort,1,912
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.006918907165527344,tim_sort,0,913
sorted,tim_sort,100.0,0,1.0,0,833.25,201,0.0,quick_sort,1,913
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.005429267883300781,tim_sort,0,914
sorted,tim_sort,100.0,0,1.0,0,833.25,201,0.0,quick_sort,1,914
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.0032029151916503906,tim_sort,0,915
sorted,tim_sort,100.0,0,1.0,0,833.25,201,0.0,quick_sort,1,915
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.008758306503295898,intro_sort,0,916
sorted,intro_sort,100.0,0,1.0,0,833.25,1677,0.0,quick_sort,1,916
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.008001327514648438,intro_sort,0,917
sorted,intro_sort,100.0,0,1.0,0,833.25,1677,0.0010178089141845703,quick_sort,1,917
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.004224061965942383,intro_sort,0,918
sorted,intro_sort,100.0,0,1.0,0,833.25,1677,0.0015778541564941406,quick_sort,1,918
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.003686666488647461,cycle_sort,0,919
sorted,cycle_sort,100.0,0,1.0,0,833.25,1,0.0,quick_sort,1,919
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.0038280487060546875,cycle_sort,0,920
sorted,cycle_sort,100.0,0,1.0,0,833.25,1,0.0,quick_sort,1,920
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.0044634342193603516,cycle_sort,0,921
sorted,cycle_sort,100.0,0,1.0,0,833.25,1,0.0,quick_sort,1,921
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.003965854644775391,counting_sort,0,922
sorted,counting_sort,100.0,0,1.0,0,833.25,400,0.001046895980834961,quick_sort,1,922
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.0008864402770996094,counting_sort,0,923
sorted,counting_sort,100.0,0,1.0,0,833.25,400,0.0,quick_sort,1,923
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.010171890258789062,counting_sort,0,924
sorted,counting_sort,100.0,0,1.0,0,833.25,400,0.0,quick_sort,1,924
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.00547480583190918,radix_sort,0,925
sorted,radix_sort,100.0,0,1.0,0,833.25,619,0.0,quick_sort,1,925
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.005602121353149414,radix_sort,0,926
sorted,radix_sort,100.0,0,1.0,0,833.25,619,0.0,quick_sort,1,926
sorted,quick_sort,100.0,0,1.0,0,833.25,5050,0.0015399456024169922,radix_sort,0,927
sorted,radix_sort,100.0,0,1.0,0,833.25,619,0.0,quick_sort,1,927
